iso3,year,start_date,new_displacement,hazard_type_name
KOR,2021,2021-09-01,4,Flood
VNM,2021,2021-05-19,4,Storm
VNM,2021,2021-06-12,4,Storm
VNM,2021,2021-06-20,4,Storm
PHL,2021,2021-05-17,2075,Storm
BGD,2021,2021-06-01,3207,Flood
VNM,2021,2021-05-16,7,Storm
VNM,2021,2021-05-23,14,Storm
BGD,2021,2021-06-01,3927,Flood
KHM,2021,2021-05-22,120,Storm
VNM,2021,2021-05-23,4,Storm
PHL,2021,2021-05-02,85,Storm
MYS,2021,2021-06-29,19,Flood
PHL,2021,2021-01-17,1583,Flood
PHL,2021,2021-07-01,22433,Volcanic activity
CHN,2021,2021-07-16,1490000,Flood
PHL,2021,2021-05-07,63,Storm
MYS,2021,2021-09-13,13,Flood
PHL,2021,2021-06-28,4,Storm
VNM,2021,2021-07-10,4,Mass Movement
LAO,2021,2021-09-11,5,Storm
PHL,2021,2021-05-28,66,Storm
PHL,2021,2021-01-13,1866,Storm
IND,2021,2021-01-06,103,Mass Movement
PHL,2021,2021-01-13,7094,Flood
PHL,2021,2021-06-14,122,Earthquake
IND,2021,2021-01-13,843,Flood
KHM,2021,2021-09-09,127,Flood
PHL,2021,2021-02-17,190,Flood
MYS,2021,2021-01-03,1154,Flood
PHL,2021,2021-02-13,400,Flood
THA,2021,2021-01-04,907,Flood
LKA,2021,2021-11-23,1280,Flood
MYS,2021,2021-01-12,3016,Flood
CHN,2021,2021-07-11,24305,Flood
LKA,2021,2021-11-25,206,Flood
LKA,2021,2021-11-27,54,Storm
LKA,2021,2021-12-03,18,Mass Movement
PHL,2021,2021-01-15,906,Flood
PHL,2021,2021-01-19,570,Flood
PHL,2021,2021-06-27,280,Flood
LKA,2021,2021-11-24,34,Flood
VNM,2021,2021-06-26,11,Mass Movement
KHM,2021,2021-01-01,442,Storm
PHL,2021,2021-07-13,605,Flood
PHL,2021,2021-01-10,14106,Flood
PHL,2021,2021-05-23,89,Storm
KOR,2021,2021-07-05,921,Flood
PHL,2021,2021-02-14,242,Flood
PHL,2021,2021-02-13,200,Volcanic activity
PHL,2021,2021-02-07,285,Flood
IND,2021,2021-02-07,226,Mass Movement
LKA,2021,2021-02-07,5,Storm
LKA,2021,2021-01-11,267,Flood
JPN,2021,2021-02-13,258,Earthquake
PHL,2021,2021-09-10,605,Flood
LKA,2021,2021-05-26,20,Flood
PAK,2021,2021-06-12,54,Flood
MYS,2021,2021-03-26,128,Flood
VNM,2021,2021-07-19,4,Storm
VNM,2021,2021-09-12,4,Storm
MYS,2021,2021-02-10,27,Flood
IND,2021,2021-05-04,146,Storm
VNM,2021,2021-02-14,22,Mass Movement
PHL,2021,2021-02-14,1392,Storm
NPL,2021,2021-04-26,108,Wildfire
NPL,2021,2021-03-25,17,Wildfire
PHL,2021,2021-09-20,2158,Flood
VNM,2021,2021-07-19,18,Storm
JPN,2021,2021-02-21,31,Wildfire
PAK,2021,2021-03-22,156,Flood
VNM,2021,2021-07-03,7,Storm
KHM,2021,2021-07-05,18,Storm
BGD,2021,2021-05-27,210,Storm
CHN,2021,2021-07-03,431,Flood
KHM,2021,2021-07-05,9,Storm
NPL,2021,2021-06-04,13,Storm
NPL,2021,2021-06-06,4,Mass Movement
MNG,2021,2021-03-14,600,Storm
NPL,2021,2021-06-10,4,Mass Movement
NPL,2021,2021-06-23,4,Storm
PHL,2021,2021-07-13,144,Flood
NPL,2021,2021-03-12,4,Storm
NPL,2021,2021-03-10,4,Storm
LKA,2021,2021-01-05,3,Flood
PHL,2021,2021-02-25,80,Storm
LKA,2021,2021-01-11,41,Flood
PHL,2021,2021-03-13,1250,Flood
VNM,2021,2021-03-21,4,Storm
MYS,2021,2021-12-14,23,Flood
MYS,2021,2021-09-28,439,Flood
KHM,2021,2021-07-14,184,Flood
VNM,2021,2021-07-17,11,Storm
NPL,2021,2021-03-25,17,Wildfire
LKA,2021,2021-01-12,43,Flood
PHL,2021,2021-09-06,149262,Storm
VNM,2021,2021-09-06,728031,Storm
TLS,2021,2021-03-29,15876,Storm
LKA,2021,2021-01-11,29,Flood
CHN,2021,2021-07-18,2,Flood
CHN,2021,2021-09-05,331000,Storm
PHL,2021,2021-09-05,7675,Storm
KOR,2021,2021-09-05,196,Storm
KHM,2021,2021-10-20,2228,Flood
VNM,2021,2021-07-21,11,Storm
VNM,2021,2021-07-23,4,Storm
PHL,2021,2021-07-19,10,Mass Movement
MYS,2021,2021-07-26,6,Flood
VNM,2021,2021-07-25,493,Storm
PHL,2021,2021-07-15,328,Flood
VNM,2021,2021-08-03,4,Storm
PHL,2021,2021-06-27,150,Storm
VNM,2021,2021-07-23,472,Storm
VNM,2021,2021-07-26,86,Storm
CHN,2021,2021-07-14,1430000,Storm
PHL,2021,2021-07-14,214603,Storm
PHL,2021,2021-06-30,10,Storm
MYS,2021,2021-01-03,183,Flood
VNM,2021,2021-08-05,22,Mass Movement
JPN,2021,2021-08-13,5,Mass Movement
MNG,2021,2021-06-28,5731,Flood
BGD,2021,2021-06-01,882,Flood
PAK,2021,2021-07-01,66,Flood
VNM,2021,2021-08-15,4,Storm
IND,2021,2021-06-01,475,Flood
IND,2021,2021-06-01,334,Flood
MYS,2021,2021-01-30,187,Flood
CHN,2021,2021-08-17,10,Flood
PHL,2021,2021-01-01,328,Storm
CHN,2021,2021-04-05,68,Mass Movement
PHL,2021,2021-03-11,5556,Flood
BGD,2021,2021-06-01,61446,Flood
BGD,2021,2021-06-01,5880,Flood
CHN,2021,2021-06-11,287,Earthquake
PHL,2021,2021-01-08,26795,Flood
PHL,2021,2021-02-07,485,Earthquake
PHL,2021,2021-10-24,2507,Flood
BGD,2021,2021-06-01,3885,Flood
KOR,2021,2021-12-14,169,Earthquake
MMR,2021,2021-07-20,1088,Flood
KOR,2021,2021-08-23,1179,Storm
VNM,2021,2021-08-22,4,Mass Movement
CHN,2021,2021-08-21,23000,Flood
CHN,2021,2021-06-27,12,Flood
IDN,2021,2021-01-01,5,Storm
IDN,2021,2021-01-01,2,Storm
IDN,2021,2021-01-01,14,Storm
LKA,2021,2021-05-24,36,Mass Movement
LKA,2021,2021-05-25,103,Flood
VNM,2021,2021-09-14,11,Mass Movement
PHL,2021,2021-09-10,204,Mass Movement
PHL,2021,2021-09-16,417,Flood
VNM,2021,2021-09-11,11,Flood
PHL,2021,2021-10-25,400,Flood
CHN,2021,2021-06-06,874,Flood
IDN,2021,2021-01-01,150,Storm
CHN,2021,2021-07-03,74,Mass Movement
IDN,2021,2021-01-01,98,Storm
IDN,2021,2021-01-01,4169,Flood
LKA,2021,2021-05-24,84,Flood
LKA,2021,2021-07-10,280,Flood
CHN,2021,2021-09-15,15673,Flood
LKA,2021,2021-05-23,8,Mass Movement
LKA,2021,2021-08-12,1540,Storm
PHL,2021,2021-06-10,314,Mass Movement
JPN,2021,2021-10-07,122,Earthquake
MYS,2021,2021-07-12,241,Flood
MYS,2021,2021-09-16,316,Flood
KHM,2021,2021-07-27,83,Storm
CHN,2021,2021-07-11,173292,Flood
MYS,2021,2021-07-15,136,Flood
CHN,2021,2021-10-02,46982,Flood
THA,2021,2021-09-23,6770,Storm
VNM,2021,2021-09-23,223,Storm
MYS,2021,2021-02-03,1002,Flood
KHM,2021,2021-01-01,446,Storm
VNM,2021,2021-10-12,19,Flood
KHM,2021,2021-10-11,114,Flood
PHL,2021,2021-04-12,151750,Storm
PHL,2021,2021-06-09,8606,Storm
HKG,2021,2021-10-04,140,Storm
PHL,2021,2021-10-04,7998,Storm
VNM,2021,2021-10-16,544,Flood
VNM,2021,2021-10-14,126,Mass Movement
PAK,2021,2021-10-07,67688,Earthquake
CHN,2021,2021-03-23,1600,Earthquake
PHL,2021,2021-10-12,34149,Flood
MMR,2021,2021-06-26,32,Mass Movement
CHN,2021,2021-07-01,306100,Flood
MMR,2021,2021-03-22,23,Storm
MMR,2021,2021-06-05,51,Storm
MMR,2021,2021-10-01,14,Mass Movement
MMR,2021,2021-10-20,28,Mass Movement
JPN,2021,2021-08-01,10136,Flood
MMR,2021,2021-09-22,23,Storm
MMR,2021,2021-08-24,584,Mass Movement
MMR,2021,2021-09-12,32,Mass Movement
MMR,2021,2021-09-27,74,Mass Movement
CHN,2021,2021-08-19,2203,Flood
MYS,2021,2021-08-16,539,Flood
LKA,2021,2021-05-12,2036,Flood
PHL,2021,2021-02-08,35520,Flood
MMR,2021,2021-09-14,175,Mass Movement
PHL,2021,2021-10-10,2005,Flood
IND,2021,2021-09-24,50015,Storm
PHL,2021,2021-07-29,293104,Flood
VNM,2021,2021-10-22,2507,Flood
MMR,2021,2021-07-02,14,Storm
MMR,2021,2021-06-15,323,Storm
MMR,2021,2021-09-02,110,Mass Movement
IND,2021,2021-06-01,750000,Flood
CHN,2021,2021-07-02,8,Flood
CHN,2021,2021-07-03,17,Flood
MMR,2021,2021-07-20,193,Flood
NPL,2021,2021-06-14,17570,Flood
VNM,2021,2021-10-31,4,Mass Movement
PAK,2021,2021-07-01,481,Flood
PAK,2021,2021-07-01,205,Flood
PAK,2021,2021-07-01,66,Flood
PAK,2021,2021-07-01,90,Flood
PAK,2021,2021-07-01,903,Flood
IDN,2021,2021-01-01,171,Storm
PHL,2021,2021-05-31,49799,Storm
PHL,2021,2021-02-17,231538,Storm
MMR,2021,2021-09-25,3000,Flood
NPL,2021,2021-10-02,22,Storm
CHN,2021,2021-08-28,45759,Flood
CHN,2021,2021-09-05,27300,Flood
CHN,2021,2021-10-03,116176,Flood
CHN,2021,2021-07-02,37,Flood
CHN,2021,2021-06-22,19900,Flood
CHN,2021,2021-06-20,398,Mass Movement
CHN,2021,2021-06-27,7,Mass Movement
CHN,2021,2021-06-28,22,Mass Movement
CHN,2021,2021-07-01,45,Mass Movement
CHN,2021,2021-04-01,88000,Flood
CHN,2021,2021-05-15,225,Storm
CHN,2021,2021-05-15,3837,Storm
CHN,2021,2021-05-15,84,Storm
VNM,2021,2021-10-28,4,Storm
CHN,2021,2021-04-30,3100,Storm
PHL,2021,2021-10-25,306,Flood
CHN,2021,2021-09-16,76548,Earthquake
CHN,2021,2021-08-21,240000,Flood
CHN,2021,2021-08-08,57000,Flood
CHN,2021,2021-08-05,122590,Storm
CHN,2021,2021-06-28,63000,Flood
CHN,2021,2021-08-16,16456,Flood
LKA,2021,2021-05-26,20,Mass Movement
VNM,2021,2021-11-14,799,Flood
CHN,2021,2021-07-17,105000,Storm
VNM,2021,2021-07-17,1429,Storm
VNM,2021,2021-11-11,4,Flood
VNM,2021,2021-11-11,7,Storm
PHL,2021,2021-01-14,274,Storm
LKA,2021,2021-10-23,55,Flood
BGD,2021,2021-06-01,800,Flood
NPL,2021,2021-12-03,4,Storm
MYS,2021,2021-10-21,1414,Flood
MMR,2021,2021-05-06,64,Storm
KHM,2021,2021-10-25,1068,Flood
VNM,2021,2021-11-13,2088,Flood
NPL,2021,2021-10-02,4,Storm
PHL,2021,2021-11-06,142,Flood
MMR,2021,2021-05-08,60,Storm
IDN,2021,2021-01-01,612,Wave action
MMR,2021,2021-07-30,32,Storm
MMR,2021,2021-06-16,78,Storm
MMR,2021,2021-06-16,133,Storm
MYS,2021,2021-01-04,42947,Flood
PHL,2021,2021-10-27,1658,Flood
KHM,2021,2021-11-09,28,Storm
VNM,2021,2021-11-08,770,Flood
MMR,2021,2021-09-08,23,Flood
MMR,2021,2021-09-04,22,Flood
MMR,2021,2021-09-01,30,Flood
MMR,2021,2021-09-10,1191,Flood
MMR,2021,2021-09-16,110,Flood
MYS,2021,2021-10-29,1234,Flood
MMR,2021,2021-09-21,277,Flood
IDN,2021,2021-01-01,808,Mass Movement
IDN,2021,2021-01-01,30,Mass Movement
IDN,2021,2021-01-01,4838,Earthquake
IDN,2021,2021-01-01,95057,Earthquake
IDN,2021,2021-01-01,169,Earthquake
KHM,2021,2021-11-14,451,Flood
MMR,2021,2021-06-16,46,Storm
MMR,2021,2021-05-25,920,Storm
IDN,2021,2021-01-01,38,Mass Movement
VNM,2021,2021-11-14,259,Mass Movement
BGD,2021,2021-10-20,840,Flood
MMR,2021,2021-07-20,556,Flood
PHL,2021,2021-10-09,6254,Flood
IDN,2021,2021-01-01,129,Mass Movement
IDN,2021,2021-01-01,88,Storm
NPL,2021,2021-10-17,14556,Flood
PHL,2021,2021-11-11,5,Flood
KHM,2021,2021-09-01,4895,Flood
VNM,2021,2021-11-18,69,Mass Movement
IDN,2021,2021-01-01,15,Mass Movement
IDN,2021,2021-01-01,4463,Mass Movement
IDN,2021,2021-01-01,1602,Earthquake
IDN,2021,2021-01-01,5,Storm
IDN,2021,2021-01-01,1,Storm
IDN,2021,2021-01-01,1160,Flood
CHN,2021,2021-08-07,300000,Flood
IND,2021,2021-05-14,257615,Storm
LKA,2021,2021-08-12,54,Flood
PHL,2021,2021-11-13,300,Flood
IND,2021,2021-11-08,13945,Flood
IND,2021,2021-11-10,483,Flood
PHL,2021,2021-11-16,5283,Flood
PHL,2021,2021-11-05,7503,Flood
MYS,2021,2021-11-19,621,Flood
MYS,2021,2021-12-12,132,Flood
IND,2021,2021-11-07,193688,Flood
NPL,2021,2021-04-26,112,Wildfire
MMR,2021,2021-10-18,9,Mass Movement
VNM,2021,2021-11-26,22363,Flood
LKA,2021,2021-06-02,50051,Flood
PHL,2021,2021-12-11,1895,Flood
PHL,2021,2021-11-15,2100,Flood
PHL,2021,2021-12-05,590,Flood
IND,2021,2021-12-02,9212,Storm
PHL,2021,2021-12-03,1338,Flood
NPL,2021,2021-12-30,4,Storm
IDN,2021,2021-01-01,125,Mass Movement
IDN,2021,2021-01-01,8809,Earthquake
IDN,2021,2021-01-01,19,Earthquake
IDN,2021,2021-01-01,2074,Earthquake
IDN,2021,2021-01-01,279,Storm
IDN,2021,2021-01-01,35,Storm
PHL,2021,2021-12-27,4190,Flood
IDN,2021,2021-01-01,376,Mass Movement
IDN,2021,2021-01-01,62670,Flood
IDN,2021,2021-01-01,5512,Flood
MYS,2021,2021-12-16,68311,Flood
JPN,2021,2021-11-01,2,Extreme Temperature
IDN,2021,2021-01-01,20,Storm
IDN,2021,2021-01-01,3,Storm
IDN,2021,2021-01-01,15,Storm
LKA,2021,2021-10-29,64758,Flood
IDN,2021,2021-01-01,625,Storm
IND,2021,2021-06-01,13270,Flood
IND,2021,2021-06-01,33059,Flood
IND,2021,2021-06-01,37470,Flood
IND,2021,2021-06-01,725,Flood
IND,2021,2021-06-01,10412,Flood
IND,2021,2021-06-01,12048,Flood
IND,2021,2021-06-01,89,Flood
IND,2021,2021-06-01,61569,Flood
CHN,2021,2021-07-10,74000,Flood
IND,2021,2021-06-01,36067,Flood
IND,2021,2021-11-28,1155,Flood
CHN,2021,2021-08-19,99000,Flood
CHN,2021,2021-05-22,108000,Earthquake
IND,2021,2021-06-01,9,Flood
IDN,2021,2021-01-01,9,Storm
IND,2021,2021-06-01,191164,Flood
IND,2021,2021-06-01,364715,Flood
IND,2021,2021-06-01,435879,Flood
IND,2021,2021-06-01,19,Flood
IND,2021,2021-06-01,69,Flood
IND,2021,2021-06-01,1486,Flood
IDN,2021,2021-01-01,1997,Flood
VNM,2021,2021-10-25,7076,Storm
PHL,2021,2021-06-13,600,Mass Movement
IND,2021,2021-11-18,83474,Flood
IND,2021,2021-11-26,117886,Flood
CHN,2021,2021-10-02,120100,Flood
IDN,2021,2021-01-01,15,Flood
CHN,2021,2021-09-01,467000,Flood
CHN,2021,2021-10-10,9188,Storm
HKG,2021,2021-10-10,255,Storm
PHL,2021,2021-10-10,421418,Storm
VNM,2021,2021-10-10,79,Storm
PHL,2021,2021-06-16,280,Flood
CHN,2021,2021-05-21,28000,Earthquake
IDN,2021,2021-01-01,10565,Volcanic activity
MMR,2021,2021-07-20,59008,Flood
MMR,2021,2021-07-20,49797,Flood
IDN,2021,2021-01-01,50,Storm
MMR,2021,2021-07-20,2517,Flood
IDN,2021,2021-01-01,1185,Flood
IDN,2021,2021-01-01,175,Wave action
IDN,2021,2021-01-01,150,Wave action
IDN,2021,2021-01-01,190,Wave action
IDN,2021,2021-01-01,3744,Flood
IDN,2021,2021-01-01,15350,Flood
IDN,2021,2021-01-01,1050,Earthquake
IDN,2021,2021-01-01,1,Storm
IDN,2021,2021-01-01,1,Wildfire
IDN,2021,2021-01-01,8252,Flood
IDN,2021,2021-01-01,355,Flood
PHL,2021,2021-12-11,3947651,Storm
VNM,2021,2021-12-11,3694,Storm
IDN,2021,2021-01-01,5217,Flood
IDN,2021,2021-01-01,48814,Flood
IDN,2021,2021-01-01,196825,Flood
IDN,2021,2021-01-01,13300,Flood
IDN,2021,2021-01-01,1038,Flood
IDN,2021,2021-01-01,921,Flood
IDN,2021,2021-01-01,2725,Flood
IDN,2021,2021-01-01,7778,Flood
IDN,2021,2021-01-01,150,Flood
IDN,2021,2021-01-01,138300,Flood
IDN,2021,2021-01-01,11374,Flood
IDN,2021,2021-01-01,385,Flood
IDN,2021,2021-01-01,1109,Flood
IDN,2021,2021-01-01,667,Flood
IDN,2021,2021-01-01,6517,Flood
IDN,2021,2021-01-01,334,Flood
IDN,2021,2021-01-01,9055,Flood
IDN,2021,2021-01-01,67634,Flood
BGD,2021,2021-05-23,17567,Storm
IND,2021,2021-05-23,2225340,Storm
LKA,2022,2022-05-13,209,Flood
LKA,2022,2022-05-16,3,Flood
LKA,2022,2022-05-24,420,Flood
LKA,2022,2022-05-31,61,Storm
LKA,2022,2022-05-31,175,Storm
MYS,2022,2022-02-25,92,Flood
MYS,2022,2022-03-15,14,Flood
IDN,2022,2022-03-01,4,Storm
IDN,2022,2022-02-08,4,Mass Movement
IDN,2022,2022-02-23,4,Storm
IDN,2022,2022-02-25,4,Storm
IDN,2022,2022-02-27,4,Storm
IDN,2022,2022-02-26,4,Storm
IDN,2022,2022-04-07,4,Storm
MYS,2022,2022-03-10,198,Flood
MYS,2022,2022-03-10,2,Mass Movement
IDN,2022,2022-02-18,62,Mass Movement
IDN,2022,2022-02-02,8,Storm
IND,2022,2022-01-08,27,Storm
IND,2022,2022-01-15,9,Storm
NPL,2022,2022-05-10,8,Wildfire
NPL,2022,2022-05-16,4,Storm
NPL,2022,2022-05-22,4,Storm
NPL,2022,2022-05-27,4,Storm
NPL,2022,2022-05-30,4,Mass Movement
IDN,2022,2022-06-18,45,Flood
IDN,2022,2022-06-15,15,Flood
IDN,2022,2022-03-10,15,Storm
CHN,2022,2022-06-20,53,Flood
CHN,2022,2022-06-17,6462,Flood
KOR,2022,2022-04-25,1,Mass Movement
MYS,2022,2022-02-26,8843,Flood
IDN,2022,2022-05-17,4,Mass Movement
CHN,2022,2022-06-19,402,Flood
IDN,2022,2022-03-01,78,Flood
IDN,2022,2022-03-03,8,Flood
MYS,2022,2022-03-08,590,Flood
IDN,2022,2022-06-15,387,Mass Movement
MYS,2022,2022-03-08,15,Flood
MYS,2022,2022-03-08,1129,Flood
MYS,2022,2022-03-08,22,Flood
IDN,2022,2022-03-07,27,Storm
IDN,2022,2022-03-02,4,Storm
IDN,2022,2022-06-20,4,Flood
IDN,2022,2022-06-18,31,Flood
PHL,2022,2022-06-13,97,Storm
PHL,2022,2022-05-17,50,Mass Movement
PHL,2022,2022-05-27,35,Flood
PHL,2022,2022-03-05,265,Storm
PHL,2022,2022-03-08,183,Storm
IDN,2022,2022-06-22,20,Flood
CHN,2022,2022-06-20,160,Flood
IDN,2022,2022-06-22,19,Storm
IDN,2022,2022-01-11,89,Storm
IDN,2022,2022-06-26,10,Mass Movement
IND,2022,2022-05-18,149,Flood
IDN,2022,2022-06-24,300,Flood
MYS,2022,2022-06-24,31,Flood
IND,2022,2022-05-18,32,Flood
IND,2022,2022-05-18,2323,Flood
IND,2022,2022-05-18,334,Flood
IDN,2022,2022-06-22,175,Mass Movement
IND,2022,2022-05-24,110,Flood
IDN,2022,2022-06-23,4,Storm
IND,2022,2022-05-18,5,Flood
VNM,2022,2022-06-25,5,Flood
CHN,2022,2022-06-26,5583,Flood
IDN,2022,2022-06-27,350,Flood
IDN,2022,2022-06-26,77,Mass Movement
BGD,2022,2022-06-14,481827,Flood
PHL,2022,2022-06-24,26,Storm
IDN,2022,2022-06-28,8,Storm
CHN,2022,2022-06-27,340,Flood
IDN,2022,2022-01-13,10,Storm
IDN,2022,2022-03-28,3,Wildfire
IDN,2022,2022-03-12,4,Flood
IDN,2022,2022-01-04,336,Flood
IDN,2022,2022-01-05,456,Flood
IDN,2022,2022-01-13,16,Flood
IDN,2022,2022-03-11,54,Storm
IDN,2022,2022-03-10,27,Storm
IDN,2022,2022-03-10,200,Flood
IDN,2022,2022-03-10,4,Mass Movement
VNM,2022,2022-05-03,5,Storm
IDN,2022,2022-01-19,3,Mass Movement
PAK,2022,2022-01-10,7,Storm
PAK,2022,2022-01-08,14,Storm
PAK,2022,2022-01-07,7,Storm
PAK,2022,2022-01-08,7,Storm
IDN,2022,2022-01-26,50,Storm
VNM,2022,2022-03-06,5,Storm
IDN,2022,2022-03-07,15,Storm
IDN,2022,2022-03-09,31,Flood
IDN,2022,2022-01-19,235,Flood
IDN,2022,2022-01-19,4,Storm
IDN,2022,2022-01-19,4,Storm
CHN,2022,2022-01-02,2036,Earthquake
IDN,2022,2022-01-02,4,Storm
IDN,2022,2022-01-10,19,Earthquake
IDN,2022,2022-01-08,120,Storm
MYS,2022,2022-01-30,31,Flood
IDN,2022,2022-01-11,8,Flood
IDN,2022,2022-01-02,12,Mass Movement
IDN,2022,2022-01-31,39,Storm
IDN,2022,2022-01-06,7,Flood
IDN,2022,2022-01-07,12,Storm
IDN,2022,2022-01-16,4,Storm
IDN,2022,2022-01-09,2,Flood
IDN,2022,2022-01-14,1536,Earthquake
IDN,2022,2022-01-07,293,Flood
PAK,2022,2022-01-03,3400,Flood
IDN,2022,2022-01-31,12,Storm
MYS,2022,2022-02-07,638,Flood
IDN,2022,2022-02-07,4,Storm
IDN,2022,2022-01-18,1194,Flood
IDN,2022,2022-01-23,19,Storm
IDN,2022,2022-03-15,4,Storm
IDN,2022,2022-01-20,10,Flood
MYS,2022,2022-01-18,54,Wildfire
IDN,2022,2022-01-24,23,Storm
MYS,2022,2022-01-31,5,Storm
IDN,2022,2022-01-31,382,Storm
MYS,2022,2022-01-28,39,Storm
MYS,2022,2022-01-21,121,Wildfire
MYS,2022,2022-01-18,50,Flood
IDN,2022,2022-01-24,19,Storm
IDN,2022,2022-01-23,4,Storm
IDN,2022,2022-01-21,4,Storm
IDN,2022,2022-02-01,151,Storm
IDN,2022,2022-01-20,4,Flood
PHL,2022,2022-01-15,9565,Flood
MYS,2022,2022-02-22,13,Storm
MYS,2022,2022-02-14,31,Flood
MYS,2022,2022-02-23,28,Storm
MYS,2022,2022-02-15,74,Flood
MYS,2022,2022-02-15,4,Flood
IDN,2022,2022-01-30,155,Flood
PAK,2022,2022-01-20,14,Flood
IDN,2022,2022-02-05,105,Flood
IDN,2022,2022-02-13,8,Mass Movement
IDN,2022,2022-02-21,281,Flood
CHN,2022,2022-01-08,14000,Earthquake
IDN,2022,2022-03-01,474,Flood
IDN,2022,2022-02-22,127,Storm
IDN,2022,2022-02-27,185,Flood
IDN,2022,2022-02-23,115,Flood
IDN,2022,2022-02-09,4,Mass Movement
IDN,2022,2022-02-24,8,Storm
IDN,2022,2022-02-23,4,Storm
IDN,2022,2022-02-24,127,Storm
IDN,2022,2022-02-14,58,Flood
IDN,2022,2022-02-11,569,Mass Movement
IDN,2022,2022-02-21,4,Storm
IDN,2022,2022-02-17,4,Storm
MYS,2022,2022-03-18,612,Flood
IDN,2022,2022-02-09,8,Mass Movement
IDN,2022,2022-02-16,50,Flood
LKA,2022,2022-02-13,238,Storm
IDN,2022,2022-02-13,33,Flood
IDN,2022,2022-02-20,17,Storm
KOR,2022,2022-02-15,1005,Wildfire
MYS,2022,2022-02-22,7,Storm
IDN,2022,2022-02-19,39,Flood
IDN,2022,2022-02-15,90,Flood
IDN,2022,2022-02-22,842,Flood
IDN,2022,2022-02-26,4229,Flood
IDN,2022,2022-02-26,297,Flood
MYS,2022,2022-02-26,17522,Flood
THA,2022,2022-02-25,22,Flood
KOR,2022,2022-02-28,220,Wildfire
IDN,2022,2022-02-06,54,Storm
IDN,2022,2022-02-25,19221,Earthquake
NPL,2022,2022-03-21,4,Storm
IDN,2022,2022-03-03,51,Flood
VNM,2022,2022-03-06,5,Storm
IDN,2022,2022-03-07,31,Storm
MYS,2022,2022-03-09,43,Flood
IDN,2022,2022-02-16,12,Mass Movement
CHN,2022,2022-02-15,8400,Extreme Temperature
KOR,2022,2022-03-04,13744,Wildfire
IDN,2022,2022-03-08,15,Flood
IDN,2022,2022-03-10,50,Volcanic activity
MYS,2022,2022-05-04,180,Flood
NPL,2022,2022-04-17,17,Wildfire
MYS,2022,2022-03-15,8,Flood
IDN,2022,2022-03-15,6085,Flood
IDN,2022,2022-03-18,1000,Flood
IDN,2022,2022-05-20,12,Mass Movement
IDN,2022,2022-01-13,31,Flood
NPL,2022,2022-04-04,4,Wildfire
IDN,2022,2022-03-14,2,Flood
PAK,2022,2022-03-19,7,Storm
NPL,2022,2022-02-04,4,Storm
MYS,2022,2022-03-22,48,Flood
IDN,2022,2022-02-01,4,Storm
NPL,2022,2022-04-24,30,Wildfire
NPL,2022,2022-02-04,4,Storm
IDN,2022,2022-01-12,8,Flood
IDN,2022,2022-03-17,230,Flood
JPN,2022,2022-03-16,1668,Earthquake
IDN,2022,2022-03-16,620,Flood
IDN,2022,2022-03-15,424,Flood
MMR,2022,2022-02-22,7,Mass Movement
NPL,2022,2022-03-26,13,Wildfire
MYS,2022,2022-03-24,4,Storm
IDN,2022,2022-03-31,177,Mass Movement
IDN,2022,2022-04-02,4,Storm
IDN,2022,2022-03-31,3,Storm
IDN,2022,2022-03-30,4,Storm
IDN,2022,2022-03-26,8,Storm
IDN,2022,2022-03-16,12,Storm
IDN,2022,2022-03-14,1,Flood
IDN,2022,2022-03-05,75,Flood
VNM,2022,2022-03-18,28,Storm
VNM,2022,2022-03-17,9,Storm
MYS,2022,2022-05-22,32,Flood
IDN,2022,2022-01-17,9,Storm
IDN,2022,2022-03-22,22,Flood
MYS,2022,2022-03-31,14,Mass Movement
VNM,2022,2022-03-22,9,Storm
VNM,2022,2022-03-30,9,Storm
NPL,2022,2022-04-10,4,Storm
CHN,2022,2022-04-06,1045,Earthquake
VNM,2022,2022-03-28,9,Storm
VNM,2022,2022-03-28,19,Mass Movement
IDN,2022,2022-04-13,1625,Flood
KHM,2022,2022-01-01,3919,Storm
VNM,2022,2022-04-06,9,Storm
IDN,2022,2022-04-18,266,Earthquake
IDN,2022,2022-04-14,148,Flood
IDN,2022,2022-04-01,164,Storm
PHL,2022,2022-03-16,5,Storm
PHL,2022,2022-03-25,78,Storm
IDN,2022,2022-04-06,19,Storm
PAK,2022,2022-05-09,4000,Wildfire
IDN,2022,2022-04-09,4,Storm
IDN,2022,2022-04-10,12,Storm
MYS,2022,2022-04-12,137,Flood
NPL,2022,2022-04-20,4,Storm
CHN,2022,2022-03-01,465,Flood
PHL,2022,2022-02-19,170,Storm
PHL,2022,2022-02-25,13,Storm
IDN,2022,2022-04-19,4,Flood
IDN,2022,2022-04-23,5,Storm
MYS,2022,2022-04-26,34,Flood
KOR,2022,2022-04-10,26,Wildfire
CHN,2022,2022-04-11,100,Storm
IDN,2022,2022-04-13,4,Flood
NPL,2022,2022-04-29,4,Storm
PHL,2022,2022-04-04,871490,Storm
PHL,2022,2022-02-27,356,Flood
IDN,2022,2022-04-14,39,Mass Movement
VNM,2022,2022-04-14,10,Storm
IDN,2022,2022-04-19,31,Storm
LKA,2022,2022-04-05,21,Storm
LKA,2022,2022-04-10,36,Storm
MYS,2022,2022-06-02,541,Flood
CHN,2022,2022-04-25,2,Flood
